date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Battery (Discharging) -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-04-06 18:35,-0.64,0.00,146.16,0.01,166.00,43.36,0.11,174.00,66.16,1012.39,2.44,20.39,19.28,0.00,7.73,0.00,7.97,1.45,0.01,8.55,230.57,129.99
2025-04-06 18:40,-0.22,0.00,118.35,0.01,185.00,51.41,0.11,174.32,136.68,970.98,1.30,16.34,19.27,0.00,6.40,0.00,8.88,1.72,0.01,8.57,216.45,124.85
2025-04-06 18:45,-0.47,0.00,179.43,0.01,196.00,90.34,0.11,174.84,15.60,943.51,0.15,12.30,19.25,0.00,9.78,0.00,9.40,3.02,0.01,8.59,295.03,125.49
2025-04-06 18:50,-0.71,0.00,182.07,0.01,199.00,150.06,0.11,174.21,14.69,904.96,0.02,8.25,19.23,0.00,10.31,0.00,9.55,5.02,0.01,8.56,316.46,134.50
2025-04-06 18:55,-0.62,0.00,133.94,0.01,200.00,148.72,0.11,175.81,163.01,866.51,0.00,4.20,19.22,0.00,7.88,0.00,9.60,4.98,0.01,8.64,262.12,170.44
2025-04-06 19:00,-0.88,0.00,134.81,0.01,197.00,178.25,0.11,174.23,150.00,834.31,0.00,0.15,19.20,0.00,8.06,0.00,9.45,5.97,0.01,8.56,275.01,129.99
2025-04-06 19:05,-0.66,0.00,173.76,0.01,198.00,150.06,0.11,173.39,130.97,809.61,0.00,0.13,19.18,0.00,10.37,0.00,9.50,5.02,0.01,8.52,311.45,129.54
2025-04-06 19:10,-0.78,0.00,225.09,0.01,179.00,150.06,0.11,79.84,125.87,795.62,0.00,0.10,19.17,0.00,13.22,0.00,8.59,5.02,0.01,3.92,334.22,129.99
2025-04-06 19:15,-0.80,0.00,222.57,0.01,155.00,150.06,0.11,78.57,159.35,761.05,0.00,0.07,19.15,0.00,13.27,0.00,7.44,5.02,0.01,3.86,328.59,129.99
2025-04-06 19:20,-0.04,0.00,255.63,0.01,132.00,150.06,0.11,80.69,132.71,748.39,0.00,0.05,19.13,0.00,15.28,0.00,6.33,5.02,0.01,3.97,371.65,130.37
2025-04-06 19:25,-0.49,0.00,245.39,0.01,112.00,150.73,0.11,80.00,161.47,750.52,0.00,0.03,19.12,0.00,14.76,0.00,5.37,5.05,0.01,3.93,346.35,144.20
2025-04-06 19:30,-0.05,0.00,347.16,0.01,102.00,149.39,0.11,79.32,180.10,722.78,0.00,0.00,19.10,0.00,21.25,0.00,4.89,5.00,0.01,3.90,474.43,145.15
2025-04-06 19:35,-0.51,0.00,357.44,0.01,99.00,150.06,0.11,78.61,151.97,723.35,0.00,0.00,19.05,0.00,21.89,0.00,4.75,5.02,0.01,3.86,504.51,130.73
2025-04-06 19:40,-3.50,0.00,364.07,0.01,78.00,150.06,0.11,78.39,149.34,723.93,0.00,0.00,19.00,0.00,22.45,0.00,3.74,5.02,0.01,3.85,518.24,130.67
2025-04-06 19:45,-0.01,0.00,338.47,0.01,62.00,150.73,0.11,79.52,189.47,731.33,0.00,0.00,18.95,0.00,21.10,0.00,2.98,5.05,0.01,3.91,453.25,159.77
2025-04-06 19:50,-0.74,0.00,350.11,0.01,75.00,150.06,0.11,79.52,152.99,731.54,0.00,0.00,18.90,0.00,21.89,0.00,3.60,5.02,0.01,3.91,492.74,129.99
2025-04-06 19:55,-0.73,0.00,348.20,0.01,63.00,148.72,0.11,78.46,143.58,758.06,0.00,0.00,18.85,0.00,21.99,0.00,3.02,4.98,0.01,3.86,481.97,129.99
2025-04-06 20:00,-0.32,0.00,358.03,0.01,58.00,150.06,0.11,79.68,124.20,766.29,0.00,0.00,18.80,0.00,22.59,0.00,2.78,5.02,0.01,3.92,502.22,129.80
2025-04-06 20:05,-0.20,0.00,338.29,0.01,64.00,151.41,0.11,81.74,133.07,775.38,0.00,0.00,18.73,0.00,21.89,0.00,3.07,5.07,0.01,4.02,471.28,129.78
2025-04-06 20:10,-0.36,0.00,352.15,-0.09,60.00,149.39,0.11,78.39,120.50,776.70,0.00,0.00,18.67,0.00,22.77,0.00,2.88,5.00,0.01,3.85,497.46,129.99
2025-04-06 20:15,-0.32,0.00,341.99,-0.10,62.00,144.69,0.10,81.33,113.84,789.21,0.00,0.00,18.60,0.00,22.30,0.00,2.98,4.84,0.01,4.00,482.37,129.44
2025-04-06 20:20,-0.30,0.00,346.66,-0.09,61.00,150.73,0.11,79.45,116.69,784.57,0.00,0.00,18.53,0.00,22.87,0.00,2.93,5.05,0.01,3.90,493.32,129.99
2025-04-06 20:25,-0.52,0.00,327.48,-0.10,60.00,146.04,0.11,81.51,133.41,788.69,0.00,0.00,18.47,0.00,21.86,0.00,2.88,4.89,0.01,4.01,457.93,129.99
2025-04-06 20:30,-0.15,0.00,286.12,0.00,62.00,149.39,0.11,82.60,175.85,793.55,0.00,0.00,18.40,0.00,19.24,0.00,2.98,5.00,0.01,4.06,384.20,157.23
2025-04-06 20:35,-0.54,0.00,281.91,0.00,73.00,150.06,0.11,78.74,157.14,787.83,0.00,0.00,18.40,0.00,19.09,0.00,3.50,5.02,0.01,3.87,391.92,120.04
2025-04-06 20:40,-1.42,0.00,384.95,0.00,64.00,150.06,0.11,80.34,2.76,767.33,0.00,0.00,18.40,0.00,26.00,0.00,3.07,5.02,0.01,3.95,673.20,129.57
2025-04-06 20:45,-0.36,0.00,336.10,0.00,61.00,149.39,0.11,81.94,109.19,748.64,0.00,0.00,18.40,0.00,22.67,0.00,2.93,5.00,0.01,4.03,510.68,129.99
2025-04-06 20:50,-0.37,0.00,342.07,0.00,58.00,150.06,0.11,80.43,128.39,746.89,0.00,0.00,18.40,0.00,22.89,0.00,2.78,5.02,0.01,3.95,506.27,126.55
2025-04-06 20:55,-0.41,0.00,349.06,0.00,58.00,150.73,0.11,78.98,102.83,764.69,0.00,0.00,18.40,0.00,23.51,0.00,2.78,5.05,0.01,3.88,524.63,126.00
2025-04-06 21:00,-4.98,0.00,393.01,0.00,57.00,150.06,0.11,79.12,17.93,757.89,0.00,0.00,18.40,0.00,26.35,0.00,2.73,5.02,0.01,3.89,686.64,113.82
2025-04-06 21:05,-0.01,0.00,385.37,0.00,66.00,150.73,0.11,84.15,24.01,743.74,0.00,0.00,18.33,0.00,25.93,0.00,3.17,5.05,0.01,4.14,672.28,138.04
2025-04-06 21:10,-0.36,0.00,335.62,0.00,80.00,150.73,0.11,79.10,169.35,735.69,0.00,0.00,18.27,0.00,22.97,0.00,3.84,5.05,0.01,3.89,487.99,134.42
2025-04-06 21:15,-0.37,0.00,348.59,0.00,70.00,150.73,0.28,79.96,174.29,708.95,0.00,0.00,18.20,0.00,23.86,0.00,3.36,5.05,0.02,3.93,520.23,128.08
2025-04-06 21:20,-0.71,0.00,395.27,0.00,59.00,150.73,0.11,79.32,115.52,690.68,0.00,0.00,18.13,0.00,26.85,0.00,2.83,5.05,0.01,3.90,662.93,136.37
2025-04-06 21:25,-5.23,0.00,440.55,0.00,56.00,150.73,0.11,79.01,42.24,690.31,0.00,0.00,18.07,0.00,29.27,0.00,2.69,5.05,0.01,3.88,857.04,153.85
2025-04-06 21:30,-0.38,0.00,418.88,0.00,73.00,150.06,0.11,79.33,60.50,699.91,0.00,0.00,18.00,0.00,27.49,0.00,3.50,5.02,0.01,3.90,744.38,129.99
2025-04-06 21:35,-1.54,0.00,432.58,0.00,64.00,150.73,0.11,79.45,56.02,690.15,0.00,0.00,17.95,0.00,28.86,0.00,3.07,5.05,0.01,3.90,809.19,112.50
2025-04-06 21:40,-1.95,0.00,453.24,0.00,62.00,150.06,0.11,81.19,40.75,678.98,0.00,0.00,17.90,0.00,29.76,0.00,2.98,5.02,0.01,3.99,898.11,129.99
2025-04-06 21:45,-10.43,0.00,457.80,0.00,57.00,150.73,0.10,78.10,40.39,677.57,0.00,0.00,17.85,0.00,29.64,0.00,2.73,5.05,0.01,3.84,924.44,112.44
2025-04-06 21:50,-0.51,0.00,457.98,0.00,60.00,143.35,0.11,79.41,21.90,678.45,0.00,0.00,17.80,0.00,30.02,0.00,2.88,4.80,0.01,3.90,951.65,129.99
2025-04-06 21:55,-0.49,0.00,443.80,0.00,59.00,148.72,0.11,80.00,65.39,676.62,0.00,0.00,17.75,0.00,28.65,0.00,2.83,4.98,0.01,3.93,827.92,130.75
2025-04-06 22:00,-0.36,0.00,434.66,-0.10,59.00,150.06,0.11,79.16,60.58,666.68,0.00,0.00,17.70,0.00,28.36,0.00,2.83,5.02,0.01,3.89,829.16,130.05
2025-04-06 22:05,-0.65,0.00,445.98,0.00,60.00,148.72,0.11,80.06,50.98,663.16,0.00,0.00,17.55,0.00,29.52,0.00,2.88,4.98,0.01,3.93,891.09,130.65
2025-04-06 22:10,-0.06,0.00,404.20,0.00,66.00,148.72,0.11,83.02,82.88,669.16,0.00,0.00,17.40,0.00,26.94,0.00,3.17,4.98,0.01,4.08,728.10,129.99
2025-04-06 22:15,-0.69,0.00,419.57,0.00,60.00,148.05,0.11,79.47,53.73,665.85,0.00,0.00,17.25,0.00,27.57,0.00,2.88,4.96,0.01,3.91,803.93,146.40
2025-04-06 22:20,-0.25,0.00,402.94,0.00,80.00,148.72,0.11,80.49,67.46,657.35,0.00,0.00,17.10,0.00,26.55,0.00,3.84,4.98,0.01,3.96,748.04,131.86
2025-04-06 22:25,-0.29,0.00,422.93,0.00,64.00,148.72,0.11,81.83,58.16,649.13,0.00,0.00,16.95,0.00,28.09,0.00,3.07,4.98,0.01,4.02,832.82,138.04
2025-04-06 22:30,-0.15,0.00,387.13,0.00,71.00,149.39,0.11,79.01,55.49,649.59,0.00,0.00,16.80,0.00,25.70,0.00,3.41,5.00,0.01,3.88,738.67,129.99
2025-04-06 22:35,-5.32,0.00,417.78,0.00,58.00,148.72,0.11,79.88,13.26,661.09,0.00,0.00,16.68,0.00,27.46,0.00,2.78,4.98,0.01,3.93,873.42,129.99
2025-04-06 22:40,-0.11,0.00,395.76,0.00,61.00,149.39,0.11,81.73,36.89,660.87,0.00,0.00,16.57,0.00,24.87,0.00,2.93,5.00,0.01,4.02,743.82,142.86
2025-04-06 22:45,-10.40,0.00,410.98,0.00,71.00,148.05,0.11,79.48,16.11,652.55,0.00,0.00,16.45,0.00,25.55,0.00,3.41,4.96,0.01,3.91,831.44,121.32
2025-04-06 22:50,-0.23,0.00,400.62,0.00,67.00,149.39,0.11,82.80,10.35,686.20,0.00,0.00,16.33,0.00,25.28,0.00,3.21,5.00,0.01,4.07,757.78,120.54
2025-04-06 22:55,-0.49,0.00,413.70,0.00,61.00,148.72,0.11,80.05,1.14,681.99,0.00,0.00,16.22,0.00,26.41,0.00,2.93,4.98,0.01,3.93,821.51,121.64
2025-04-06 23:00,-6.71,0.00,402.84,0.00,61.00,148.72,0.11,79.55,3.24,688.43,0.00,0.00,16.10,0.00,25.86,0.00,2.93,4.98,0.01,3.91,791.33,120.78
2025-04-06 23:05,-9.06,0.00,419.85,0.00,58.00,148.72,0.11,79.71,0.66,671.54,0.00,0.00,16.03,0.00,26.92,0.00,2.78,4.98,0.01,3.92,874.48,129.99
2025-04-06 23:10,-2.36,0.00,397.88,0.00,57.00,148.72,0.11,79.62,17.85,677.20,0.00,0.00,15.97,0.00,24.94,0.00,2.73,4.98,0.01,3.91,756.32,142.75
2025-04-06 23:15,-3.35,0.00,378.08,0.00,76.00,148.05,0.11,81.99,24.92,680.93,0.00,0.00,15.90,0.00,23.60,0.00,3.65,4.96,0.01,4.03,689.59,141.18
2025-04-06 23:20,-0.31,0.00,336.97,0.00,96.00,148.05,0.11,81.15,29.11,716.96,0.00,0.00,15.83,0.00,21.07,0.00,4.61,4.96,0.01,3.99,566.02,125.79
2025-04-06 23:25,-0.27,0.00,350.85,0.00,82.00,148.05,0.11,81.80,6.09,727.34,0.00,0.00,15.77,0.00,22.58,0.00,3.93,4.96,0.01,4.02,613.56,125.80
2025-04-06 23:30,-0.33,0.00,318.65,0.00,61.00,148.05,0.11,80.28,0.97,694.86,0.00,0.00,15.70,0.00,20.22,0.00,2.93,4.96,0.01,3.95,577.39,121.79
2025-04-06 23:35,-0.86,0.00,340.78,0.00,63.00,148.05,0.11,81.12,1.25,657.21,0.00,0.00,15.80,0.00,21.97,0.00,3.02,4.96,0.01,3.99,668.69,148.68
2025-04-06 23:40,-0.01,0.00,350.83,0.00,80.00,149.39,0.11,83.56,38.97,626.30,0.00,0.00,15.90,0.00,21.99,0.00,3.84,5.00,0.01,4.11,668.30,151.59
2025-04-06 23:45,-0.90,0.00,358.77,0.00,100.00,148.72,0.11,79.00,27.53,607.35,0.00,0.00,16.00,0.00,22.60,0.00,4.80,4.98,0.01,3.88,721.62,130.96
2025-04-06 23:50,-0.60,0.00,447.18,0.00,80.00,148.72,0.11,78.94,32.18,595.86,0.00,0.00,16.10,0.00,28.36,0.00,3.84,4.98,0.01,3.88,1009.82,132.62
2025-04-06 23:55,-0.16,0.00,438.46,0.00,64.00,148.72,0.11,82.40,41.77,607.89,0.00,0.00,16.20,0.00,27.93,0.00,3.07,4.98,0.01,4.05,949.00,154.19
2025-04-07 00:00,-0.29,0.00,430.98,0.00,79.00,149.39,0.11,81.68,32.19,612.26,0.00,0.00,16.30,0.00,27.79,0.00,3.79,5.00,0.01,4.01,931.04,132.77
2025-04-07 00:05,-0.43,0.00,434.67,0.00,62.00,146.71,0.11,81.07,48.04,613.48,0.00,0.00,16.32,0.00,28.17,0.00,2.98,4.91,0.01,3.98,930.83,138.04
2025-04-07 00:10,-0.53,0.00,438.40,0.00,79.00,148.72,0.11,82.52,39.04,601.07,0.00,0.00,16.33,0.00,28.47,0.00,3.79,4.98,0.01,4.06,968.88,151.51
2025-04-07 00:15,-0.33,0.00,429.07,0.00,97.00,147.38,0.11,80.81,43.28,597.96,0.00,0.00,16.35,0.00,28.04,0.00,4.65,4.93,0.01,3.97,929.64,131.55
2025-04-07 00:20,-1.71,0.00,462.57,0.00,78.00,148.05,0.10,80.63,23.24,588.23,0.00,0.00,16.37,0.00,30.56,0.00,3.74,4.96,0.01,3.96,1142.66,132.65
2025-04-07 00:25,-0.35,0.00,496.91,-0.10,61.00,148.05,0.11,78.74,34.34,594.24,0.00,0.00,16.38,0.00,33.18,0.00,2.93,4.96,0.01,3.87,1286.65,132.63
2025-04-07 00:30,-0.35,0.00,493.46,-0.10,60.00,147.38,0.11,80.95,40.56,597.68,0.00,0.00,16.40,0.00,32.67,0.00,2.88,4.93,0.01,3.98,1233.06,132.64
2025-04-07 00:35,-0.39,0.00,508.49,-0.10,60.00,149.39,0.11,80.13,40.04,581.72,0.00,0.00,16.35,0.00,33.69,0.00,2.88,5.00,0.01,3.94,1357.18,133.68
2025-04-07 00:40,-0.45,0.00,540.90,0.00,62.00,148.72,0.11,80.90,5.04,571.94,0.00,0.00,16.30,0.00,35.50,0.00,2.98,4.98,0.01,3.98,1738.96,135.40
2025-04-07 00:45,-2.67,0.00,548.27,0.00,60.00,148.72,0.11,80.34,0.83,583.57,0.00,0.00,16.25,0.00,36.33,0.00,2.88,4.98,0.01,3.95,1790.75,117.56
2025-04-07 00:50,-0.11,0.00,577.62,0.00,62.00,149.39,0.11,81.56,19.91,585.58,0.00,0.00,16.20,0.00,38.08,0.00,2.98,5.00,0.01,4.01,1873.11,135.43
2025-04-07 00:55,-14.14,0.00,603.03,0.00,59.00,148.05,0.11,79.65,4.02,580.52,0.00,0.00,16.15,0.00,39.41,0.00,2.83,4.96,0.01,3.91,2413.35,125.00
2025-04-07 01:00,-4.28,0.00,592.19,0.00,58.00,149.39,0.11,78.08,14.21,571.48,0.00,0.00,16.10,0.00,38.85,0.00,2.78,5.00,0.01,3.84,2204.29,120.54
2025-04-07 01:05,-0.34,0.00,584.83,0.00,59.00,148.72,0.11,80.28,3.73,583.71,0.00,0.00,15.93,0.00,38.30,0.00,2.83,4.98,0.01,3.95,2069.03,134.95
2025-04-07 01:10,-0.23,0.00,565.16,0.00,61.00,148.05,0.11,81.00,2.25,586.69,0.00,0.00,15.77,0.00,37.36,0.00,2.93,4.96,0.01,3.98,1883.42,123.12
2025-04-07 01:15,-0.32,0.00,567.00,0.00,59.00,148.72,0.11,79.84,1.31,576.43,0.00,0.00,15.60,0.00,37.49,0.00,2.83,4.98,0.01,3.92,1981.83,112.44
2025-04-07 01:20,-0.23,0.00,588.41,0.00,61.00,107.11,0.11,82.89,15.88,550.98,0.00,0.00,15.43,0.00,38.88,0.00,2.93,3.59,0.01,4.07,2589.03,112.44
2025-04-07 01:25,-0.23,0.00,607.52,0.00,62.00,101.07,0.11,81.91,3.41,526.18,0.00,0.00,15.27,0.00,40.17,0.00,2.98,3.38,0.01,4.03,3634.45,112.44
2025-04-07 01:30,-2.08,0.00,643.28,0.00,63.00,123.22,0.11,82.28,15.08,495.94,0.00,0.00,15.10,0.00,42.82,0.00,3.02,4.13,0.01,4.04,4827.49,112.97
2025-04-07 01:35,-2.23,0.00,638.21,0.00,62.00,150.73,0.11,80.83,12.93,478.02,0.00,0.00,15.08,0.00,42.40,0.00,2.98,5.05,0.01,3.97,4527.75,128.74
2025-04-07 01:40,-2.19,0.00,635.60,0.00,61.00,148.05,0.11,80.72,27.06,469.88,0.00,0.00,15.07,0.00,42.61,0.00,2.93,4.96,0.01,3.97,4386.11,129.97
2025-04-07 01:45,-2.31,0.00,644.34,0.00,58.00,149.39,0.10,78.71,3.27,458.07,0.00,0.00,15.05,0.00,43.00,0.00,2.78,5.00,0.01,3.87,6500.79,112.96
2025-04-07 01:50,-1.08,0.00,652.57,0.00,57.00,148.72,0.11,78.36,1.66,443.14,0.00,0.00,15.03,0.00,42.74,0.00,2.73,4.98,0.01,3.85,8651.28,112.44
2025-04-07 01:55,-3.00,0.00,665.24,0.00,57.00,140.67,0.11,79.19,1.01,445.43,0.00,0.00,15.02,0.00,43.11,0.00,2.73,4.71,0.01,3.89,11845.40,112.44
2025-04-07 02:00,-5.43,0.00,666.86,0.00,59.00,127.92,0.11,78.87,1.11,447.98,0.00,0.00,15.00,0.00,42.99,0.00,2.83,4.28,0.01,3.88,15176.11,112.44
2025-04-07 02:05,-5.59,0.00,675.43,-0.10,58.00,121.21,0.11,80.80,0.68,442.97,0.00,0.00,15.00,0.00,44.24,0.00,2.78,4.06,0.01,3.97,29187.02,112.44
2025-04-07 02:10,-0.34,0.00,704.64,0.00,61.00,125.90,0.11,80.87,6.99,412.14,0.00,0.00,15.00,0.00,45.92,0.00,2.93,4.22,0.01,3.97,38088.72,112.44
2025-04-07 02:15,-0.34,0.00,709.04,0.00,61.00,131.94,0.11,80.35,20.03,375.89,0.00,0.00,15.00,0.00,45.93,0.00,2.93,4.42,0.01,3.95,17147.07,113.24
2025-04-07 02:20,-4.40,0.00,742.51,0.00,58.00,148.72,0.11,81.03,0.61,330.37,0.00,0.00,15.00,0.00,47.64,0.00,2.78,4.98,0.01,3.98,5564.31,129.02
2025-04-07 02:25,-5.95,0.00,755.50,0.00,57.00,149.39,0.11,79.61,0.77,299.24,0.00,0.00,15.00,0.00,48.30,0.00,2.73,5.00,0.01,3.91,4103.52,138.00
2025-04-07 02:30,-2.74,0.00,782.88,0.00,61.00,148.72,0.11,100.51,1.89,299.44,0.00,0.00,15.00,0.00,49.12,0.00,2.93,4.98,0.01,4.94,4275.45,138.00
2025-04-07 02:35,-101.96,0.00,798.14,0.00,66.00,149.39,0.11,155.87,9.30,290.58,0.00,0.00,14.92,0.00,50.33,0.00,3.17,5.00,0.01,7.66,3469.23,138.00
2025-04-07 02:40,-99.57,0.00,798.57,0.00,67.00,149.39,0.11,139.07,19.89,277.87,0.00,0.00,14.83,0.00,50.72,0.00,3.21,5.00,0.01,6.83,3224.09,138.00
2025-04-07 02:45,-100.01,0.00,809.26,0.00,68.00,148.05,0.11,153.46,4.10,255.20,0.00,0.00,14.75,0.00,51.28,0.00,3.26,4.96,0.01,7.54,2870.05,138.04
2025-04-07 02:50,-114.57,0.00,809.66,0.00,77.00,148.72,0.10,172.40,0.02,238.72,0.00,0.00,14.67,0.00,51.11,0.00,3.69,4.98,0.01,8.47,2851.67,138.00
2025-04-07 02:55,-101.46,0.00,814.00,0.00,65.00,150.06,0.11,175.77,0.13,234.60,0.00,0.00,14.58,0.00,50.84,0.00,3.12,5.02,0.01,8.64,2800.15,138.00
2025-04-07 03:00,-100.01,0.00,803.14,0.00,65.00,148.05,0.11,174.82,0.07,228.82,0.00,0.00,14.50,0.00,50.28,0.00,3.12,4.96,0.01,8.59,2806.44,138.00
2025-04-07 03:05,-99.80,0.00,816.40,0.00,66.00,149.39,0.11,155.25,0.99,236.93,0.00,0.00,14.35,0.00,51.64,0.00,3.17,5.00,0.01,7.63,2631.67,138.00
2025-04-07 03:10,-99.48,0.00,793.06,0.00,67.00,148.72,0.11,162.72,12.78,234.88,0.00,0.00,14.20,0.00,50.36,0.00,3.21,4.98,0.01,8.00,2998.82,138.00
2025-04-07 03:15,-99.77,0.00,829.94,0.00,63.00,148.05,0.11,117.98,0.73,228.03,0.00,0.00,14.05,0.00,53.10,0.00,3.02,4.96,0.01,5.80,2158.75,138.00
2025-04-07 03:20,-99.73,0.00,801.08,0.00,65.00,148.72,0.11,140.96,10.74,233.90,0.00,0.00,13.90,0.00,51.44,0.00,3.12,4.98,0.01,6.93,2646.48,138.00
2025-04-07 03:25,-99.72,0.00,824.27,0.00,64.00,149.39,0.11,134.11,2.62,233.18,0.00,0.00,13.75,0.00,52.68,0.00,3.07,5.00,0.01,6.59,2372.78,138.00
2025-04-07 03:30,-99.70,0.00,808.43,0.00,66.00,150.06,0.11,162.34,1.96,229.65,0.00,0.00,13.60,0.00,52.76,0.00,3.17,5.02,0.01,7.98,2775.73,138.00
