date,Battery (Charging) - MW,Exports - MW,Imports - MW,Distillate - MW,Gas (Steam) - MW,Gas (CCGT) - MW,Gas (OCGT) - MW,Gas (Reciprocating) - MW,Battery (Discharging) - MW,Wind - MW,Solar (Utility) - MW,Solar (Rooftop) - MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-02-12T11:35:00Z,-189.55,0,133.1,0.05,236,320.62,16.18,151.83,1.8,523.45,563.37,1463.82,39.93,0,9.96,0.01,11.32,10.9,0.98,7.46,165.06,112.44
2025-02-12T11:40:00Z,-189.6,0,167.49,0.05,188,303.62,16.13,149.45,0.5,541.43,563.06,1475.13,40.07,0,12.26,0.01,9.02,10.33,0.98,7.34,166.4,112.44
2025-02-12T11:45:00Z,-213.49,0,277.01,0.05,169,278.91,15.8,149.14,0,504.91,554.21,1486.43,40.2,0,20.18,0.01,8.11,9.51,0.96,7.33,207.3,175.05
2025-02-12T11:50:00Z,-126.72,0,190.43,0.05,234,329.99,16.27,144.18,0.57,482.77,567.89,1497.74,40.33,0,14.15,0.01,11.23,11.22,0.99,7.09,181.32,138.04
2025-02-12T11:55:00Z,-188.71,0,234.16,0.05,231,309.6,41.89,131.09,0,469.74,568.42,1509.04,40.47,0,17.05,0.01,11.08,10.53,2.54,6.44,201.53,138.04
2025-02-12T12:00:00Z,-234.47,0,302.12,0.05,194,307.83,41.62,138.29,0,417.89,568.15,1520.34,40.6,0,22.06,0.01,9.31,10.47,2.53,6.8,231.6,175.05
2025-02-12T12:05:00Z,-133.18,0,265.51,0.05,251,370.55,42.68,142.02,0.03,412.96,567.99,1528.44,40.6,0,19.79,0.01,12.04,12.58,2.59,6.98,222.07,153.63
2025-02-12T12:10:00Z,-232.08,0,301.64,0.05,310,321.95,42.02,141.39,0,422.35,568.39,1536.53,40.6,0,22.06,0.01,14.87,10.95,2.55,6.95,245.18,135.14
2025-02-12T12:15:00Z,-136.02,0,298.57,0.05,264,306.02,40.11,140.47,0,437.97,564.97,1544.63,40.6,0,21.66,0.01,12.67,10.41,2.44,6.9,226.67,194.86
2025-02-12T12:20:00Z,-91.87,0,63.44,0.05,304,360.33,42.5,144.93,0,430.1,565.94,1552.72,40.6,0,4.7,0.01,14.59,12.23,2.58,7.12,152.46,138.04
2025-02-12T12:25:00Z,-94.64,0,97.34,0.05,315,312.03,43.74,152.5,0.15,395.95,568.46,1560.82,40.6,0,7.01,0.01,15.11,10.62,2.66,7.49,163.05,138.04
2025-02-12T12:30:00Z,-94.78,0,142.13,0.05,286,305.54,41.31,148.23,0,364.6,565.48,1568.91,40.6,0,10.27,0.01,13.72,10.4,2.51,7.28,174.25,217.83
2025-02-12T12:35:00Z,-12.9,0,51.66,0.05,337,350.37,41.82,149.71,1.66,355.98,564.76,1570.44,40.87,0,3.8,0.01,16.17,11.9,2.54,7.36,151.58,138.04
2025-02-12T12:40:00Z,-89.05,0,77.09,0.08,289,387.35,41.67,158.75,0,363.81,566.96,1571.97,41.13,0,5.58,0.01,13.87,13.14,2.53,7.8,160.31,114.07
2025-02-12T12:45:00Z,-75.31,0,98.7,0.08,242,407.15,46.73,158.97,1.06,358.45,562.02,1573.5,41.4,0,6.97,0.01,11.61,13.8,2.78,7.81,162.4,178.02
2025-02-12T12:50:00Z,-60.15,0,79.65,0.08,278,408.02,70.52,160.97,7.79,306.77,569.85,1575.02,41.67,0,5.79,0.01,13.34,13.83,3.76,7.91,165.49,138.04
2025-02-12T12:55:00Z,-63.23,0,67.92,0.05,321,437.35,71.94,159.56,0.12,292.82,570.55,1576.55,41.93,0,4.84,0.01,15.4,14.81,3.83,7.84,169.99,136.87
2025-02-12T13:00:00Z,-70.8,0,78.05,0.08,273,489.95,74.04,157.2,12.1,288.87,574.25,1578.08,42.2,0,5.52,0.01,13.1,16.57,3.91,7.73,170.38,181.14
2025-02-12T13:05:00Z,-15.08,0,6.12,0.08,323,486.6,74.56,158.6,10.49,294.45,572.79,1576.89,42.13,0,0.44,0.01,15.5,16.46,3.93,7.79,152.35,162.77
2025-02-12T13:10:00Z,-107.1,0,70.66,0.08,366,429.45,75.17,158.57,0,286.84,572.23,1575.7,42.07,0,5.02,0.01,17.56,14.55,3.95,7.79,178.49,138.05
2025-02-12T13:15:00Z,-85.66,0,78.69,0.08,383,412.89,74.1,157.5,0,263.65,571.71,1574.51,42,0,5.55,0.01,18.38,13.99,3.9,7.74,181.71,175.29
2025-02-12T13:20:00Z,-89.39,0,13.86,0.08,412,469.1,74.68,159.52,0.22,249.65,566.44,1573.32,41.93,0,1,0.01,19.77,15.87,3.93,7.84,170.81,174.06
2025-02-12T13:25:00Z,-118.13,0,15.44,0.08,418,492.6,75.12,159.95,0,260.51,565.25,1572.13,41.87,0,1.09,0.01,20.06,16.66,3.95,7.86,174.62,135.84
2025-02-12T13:30:00Z,-103.04,0,78.2,0.08,360,431.74,75.39,158.71,0,244.02,565.8,1570.94,41.8,0,5.45,0.01,17.27,14.62,3.96,7.8,182.71,200
2025-02-12T13:35:00Z,-52.01,-31.27,0,0.08,404,489.48,76.37,161.09,2.23,290.05,570.66,1570.74,41.88,0.75,0,0.01,19.39,16.56,4.02,7.92,162.46,137.32
2025-02-12T13:40:00Z,-111.56,0,80.57,0.08,355,438.89,76.5,159.41,0,260.27,569.99,1570.54,41.97,0,5.54,0.01,17.03,14.86,4.02,7.83,182.68,112.44
2025-02-12T13:45:00Z,-96.12,0,187.14,0.08,305,413.17,76.85,161.61,0,252.24,569.67,1570.34,42.05,0,12.74,0.01,14.63,14,4.05,7.94,208.91,108.24
2025-02-12T13:50:00Z,-67.19,0,219.1,0.08,245,371.21,75.84,159.7,4.69,265.24,570.01,1570.14,42.13,0,14.82,0.01,11.76,12.6,3.98,7.85,205.72,134.12
2025-02-12T13:55:00Z,-114.85,0,249.72,0.08,214,414.34,76.77,160.78,0.13,264.92,570.89,1569.93,42.22,0,16.8,0.01,10.27,14.04,4.04,7.9,218.98,139.33
2025-02-12T14:00:00Z,-63.81,0,202.01,0.08,268,414.05,77.76,162.97,0.09,273.15,569.6,1569.73,42.3,0,13.78,0.01,12.86,14.03,4.09,8.01,206.3,123.05
2025-02-12T14:05:00Z,-30.23,0,289.01,0.08,228,412.27,76.24,159.81,0,237,568.95,1563.5,42.27,0,19.38,0.01,10.94,13.97,4.01,7.85,230.27,137.32
2025-02-12T14:10:00Z,-56.78,0,322.26,0.08,191,414.04,76.85,159.43,5.8,237.17,562.33,1557.26,42.23,0,21.57,0.01,9.16,14.03,4.04,7.83,240.65,133.49
2025-02-12T14:15:00Z,-26.49,0,272.77,0.08,200,416.36,77.01,158.08,49.29,253.52,563.81,1551.02,42.2,0,18.27,0.01,9.6,14.11,4.06,7.77,217.41,138.04
2025-02-12T14:20:00Z,-17.9,0,223.89,0.08,256,417.28,78.55,156.07,45.9,262.37,560.63,1544.78,42.17,0,14.97,0.01,12.28,14.14,4.13,7.67,207.29,139.84
2025-02-12T14:25:00Z,-47.86,0,254.74,0.08,299,410.91,75.7,150.19,0,253.99,563.64,1538.54,42.13,0,17.01,0.01,14.35,13.92,3.97,7.38,227.38,138.04
2025-02-12T14:30:00Z,-45.48,0,280.87,0.08,270,413.01,77.76,153.66,0.02,249.8,564.58,1532.3,42.1,0,18.72,0.01,12.96,13.99,4.09,7.55,234.36,138.04
2025-02-12T14:35:00Z,-44.48,0,297.38,0.08,245,411.49,76.75,155.2,0.01,249.2,563.37,1519.03,42.13,0,19.77,0.01,11.76,13.94,4.03,7.63,238.19,138.04
2025-02-12T14:40:00Z,-19.51,0,315.23,0.08,216,409.79,74.8,142.64,0,246.15,557.74,1505.76,42.17,0,20.78,0.01,10.36,13.89,3.92,7.01,238.32,198.18
2025-02-12T14:45:00Z,-19.84,0,348.89,0.08,263,467.86,74.84,146.43,0.35,250.55,557.08,1492.48,42.2,0,22.95,0.01,12.62,15.83,3.92,7.2,260.19,138.04
2025-02-12T14:50:00Z,-10.14,0,359.23,0.08,249,424.43,77.34,153.66,61.94,237.51,559.26,1479.21,42.23,0,23.29,0.01,11.95,14.38,4.07,7.55,255.8,138.04
2025-02-12T14:55:00Z,-12.33,0,361.1,0.08,293,411.62,76.55,154.53,44.71,220.76,557.59,1465.94,42.27,0,23.32,0.01,14.06,13.95,4.02,7.59,264.94,138.04
2025-02-12T15:00:00Z,-22.95,0,373.38,0.08,326,411.69,85.54,149.69,14.48,225.75,556.81,1452.67,42.3,0,23.91,0.01,15.64,13.95,4.58,7.36,277.87,138.04
2025-02-12T15:05:00Z,-25.1,0,351.37,0.12,324,411.37,86.87,142.4,1.92,234.81,555.3,1437.53,42.15,0,22.36,0.01,15.55,13.94,4.65,7,270.44,138.04
2025-02-12T15:10:00Z,-10.62,0,337.47,0.08,359,388.67,89.16,159.18,17.23,225.31,553.02,1422.4,42,0,21.37,0.01,17.23,13.16,4.78,7.82,269.5,158.63
2025-02-12T15:15:00Z,-10.09,0,340.23,0.08,399,385.04,86.23,156.82,20.56,210.19,548.65,1407.26,41.85,0,21.49,0.01,19.15,13.03,4.61,7.71,276.52,161.74
2025-02-12T15:20:00Z,-9.27,0,396.9,0.12,413,384.49,86.77,150.09,0.13,194.5,544.83,1392.13,41.7,0,24.69,0.01,19.82,13.01,4.64,7.38,302.39,164.67
2025-02-12T15:25:00Z,-6.68,0,398.61,0.12,417,406.5,87.55,147.98,9.87,193.86,543.69,1376.99,41.55,0,24.37,0.01,20.01,13.77,4.68,7.27,302.87,166.24
2025-02-12T15:30:00Z,-6.59,0,394.76,0.12,425,412.03,88.01,158.1,21.85,195.51,541.67,1361.86,41.4,0,23.89,0.01,20.39,13.96,4.71,7.77,302.89,192.37
2025-02-12T15:35:00Z,-9.17,0,392.62,0.12,413,468.67,86.13,150.87,0.03,203.36,540.02,1339.58,41.55,0,23.69,0.01,19.82,15.86,4.6,7.41,305.95,168.49
2025-02-12T15:40:00Z,-6.6,0,403.1,0.12,427,414.98,134.76,148.99,22.79,194.53,537.79,1317.3,41.7,0,23.97,0.01,20.49,14.06,7.13,7.32,314.07,168.4
2025-02-12T15:45:00Z,-9.42,0,406.37,0.12,415,411.41,156.09,158.1,12.95,215.74,532.21,1295.02,41.85,0,24.13,0.01,19.91,13.94,7.99,7.77,318.3,170.44
2025-02-12T15:50:00Z,-13.83,0,398.61,0.12,430,426.3,159.66,142.35,23.74,232.45,528.75,1272.74,42,0,23.67,0.01,20.63,14.44,8.19,7,316.47,197.27
2025-02-12T15:55:00Z,-7.36,0,367.08,0.12,422,477.78,202.96,139.85,19.37,246.19,522.39,1250.46,42.15,0,21.68,0.01,20.25,16.16,10.45,6.87,311.38,170.44
2025-02-12T16:00:00Z,-9.02,0,330.87,0.12,435,457.53,269.73,143.89,48.55,269.14,522.04,1228.18,42.3,0,19.49,0.01,20.87,15.48,13.98,7.07,304.17,228.44
2025-02-12T16:05:00Z,-4.59,0,270.37,0.12,418,485.89,270.04,158.95,17.87,273.36,500.12,1202.84,42.37,0,15.56,0.01,20.06,16.43,13.94,7.81,290.19,163.31
2025-02-12T16:10:00Z,-5.94,0,269.66,0.12,463,433.92,307.87,157.49,22.18,269.06,502.51,1177.49,42.43,0,15.44,0.01,22.22,14.69,16.2,7.74,299.42,164.19
2025-02-12T16:15:00Z,-2.16,0,230.71,0.12,501,414.9,307.43,158.98,75.63,281.13,522.24,1152.14,42.5,0,13.04,0.01,24.04,14.06,16.15,7.81,283.39,172.46
2025-02-12T16:20:00Z,-2.44,0,214.17,0.12,510,439.33,327.17,156.21,36.39,312.31,511.64,1126.79,42.57,0,12.03,0.01,24.47,14.88,17.18,7.68,285.6,176.73
2025-02-12T16:25:00Z,-2.18,0,229.5,0.12,515,441.55,335.03,156.57,43.42,310.5,489.74,1101.44,42.63,0,12.87,0.01,24.71,14.95,17.61,7.69,295.49,194.11
2025-02-12T16:30:00Z,-38.52,0,277.3,0.12,513,439.03,329.07,159.72,22.05,302.62,501.44,1076.09,42.7,0,15.57,0.01,24.62,14.86,17.27,7.85,317.82,200
2025-02-12T16:35:00Z,-11.44,0,279.79,0.12,513,439.26,331.02,159.76,16.45,319.84,491.29,1037.61,42.58,0,15.79,0.01,24.62,14.87,17.38,7.85,320.27,180.17
2025-02-12T16:40:00Z,-29.42,0,338.5,0.12,503,439.03,323.97,151.45,0,319.46,459.22,999.14,42.47,0,18.7,0.01,24.14,14.86,16.99,7.44,348.64,171.53
2025-02-12T16:45:00Z,-19.21,0,467.29,0.12,507,440.06,330.5,157.24,0,304.98,480.7,960.66,42.35,0,25.55,0.01,24.33,14.9,17.36,7.73,400.23,254.54
2025-02-12T16:50:00Z,-2.37,0,475.98,0.12,510,493.25,332.86,154.33,7.05,306.37,468.3,922.19,42.23,0,25.94,0.01,24.47,16.68,17.5,7.58,407.29,228.44
2025-02-12T16:55:00Z,-2.5,0,495.54,0.12,510,525.34,332.58,150.88,13.23,303.52,467.94,883.71,42.12,0,26.72,0.01,24.47,17.76,17.49,7.41,418.81,257.26
2025-02-12T17:00:00Z,-2.22,0,506.59,0.12,514,540.67,335.77,152.48,20.21,290.53,464.05,845.24,42,0,26.93,0.01,24.66,18.27,17.67,7.49,429.67,219.52
2025-02-12T17:05:00Z,-2.55,0,576.32,0.12,510,485.75,395.52,150.48,0.68,292.51,454.84,808.58,41.92,0,29.7,0.01,24.47,16.43,21.3,7.39,473,219.54
2025-02-12T17:10:00Z,-23.45,0,622.24,0.12,506,439.96,402.99,149.84,16.16,291.29,446.86,771.93,41.83,0,32.34,0.01,24.28,14.9,21.77,7.36,507.7,228.44
2025-02-12T17:15:00Z,-2.22,0,615.05,0.12,510,443.89,451.62,150.73,5.42,322.72,441.5,735.27,41.75,0,32.55,0.01,24.47,15.03,24.73,7.41,511.63,286.89
2025-02-12T17:20:00Z,-2.25,0,629.06,0.12,515,497.07,490.06,152.16,48.99,311.36,389.74,698.62,41.67,0,32.27,0.01,24.71,16.81,27.02,7.48,525.77,302.06
2025-02-12T17:25:00Z,-2.25,0,576.55,0.12,515,542.76,494.3,152.67,84.91,304.98,373.57,661.96,41.58,0,29.69,0.01,24.71,18.34,27.31,7.5,505.92,302.06
2025-02-12T17:30:00Z,-2.21,0,538.98,0.12,514,544.64,508.52,152.38,161.32,317.9,326.22,625.31,41.5,0,27.59,0.01,24.66,18.4,28.16,7.49,488.96,302.07
2025-02-12T17:35:00Z,-2.42,0,484.35,0.12,509,535.9,502.23,150.62,184.37,345.87,342.74,611.34,41.63,0,25.16,0.01,24.42,18.11,27.79,7.4,458.11,248.1
2025-02-12T17:40:00Z,-1.98,0,425.92,0.12,514,492.31,513.56,152.76,77.09,322.64,313.92,597.37,41.77,0,22.11,0.01,24.66,16.65,28.51,7.51,466.94,299.44
2025-02-12T17:45:00Z,-1.9,0,474.93,0.08,516,511.42,518.75,152.24,42.92,310.81,295.56,583.4,41.9,0,24.41,0.01,24.76,17.29,28.83,7.48,502.53,302.06
2025-02-12T17:50:00Z,-2.08,0,395.72,0.08,513,539.53,568.7,150.41,138.96,323.57,281.5,569.43,42.03,0,20,0.01,24.62,18.23,32.09,7.39,456.98,302.06
2025-02-12T17:55:00Z,-1.92,0,369.88,0.08,515,544.43,572.85,151.84,184.27,318.16,271.37,555.46,42.17,0,18.83,0.01,24.71,18.4,32.31,7.46,445.24,356.28
2025-02-12T18:00:00Z,-1.93,0,368.37,0.08,514,540.58,575,152.88,287.53,335.82,257.5,541.49,42.3,0,18.68,0.01,24.66,18.27,32.46,7.51,430.07,365.83
2025-02-12T18:05:00Z,-2.44,0,366.89,0.08,508,534.46,591.22,149.83,296.99,374.48,240.23,505.6,42.08,0,18.52,0.01,24.38,18.06,33.47,7.36,431.42,330
2025-02-12T18:10:00Z,-2.16,0,411.48,0.08,511,536.7,590.71,151.06,291.9,402,221.64,469.72,41.87,0,20.6,0.01,24.52,18.14,33.44,7.42,452.55,335.66
2025-02-12T18:15:00Z,-2.22,0,420.99,0.08,513,540.85,612.07,153.63,277.09,391.46,203.16,433.83,41.65,0,21.16,0.01,24.62,18.28,34.72,7.55,472.25,343.14
2025-02-12T18:20:00Z,-2.21,0,404.4,0.08,509,538.14,632.03,152.68,338.21,386.51,189.24,397.94,41.43,0,20.42,0.01,24.42,18.18,36.07,7.5,467.4,371.1
2025-02-12T18:25:00Z,-2,0,408.58,0.08,515,546.17,633.52,152.38,323.45,405.85,179.34,362.05,41.22,0,20.6,0.01,24.71,18.45,36.15,7.49,476.12,413.59
2025-02-12T18:30:00Z,-2.01,0,487.19,112.93,512,537.42,633.4,151.14,101.8,430.56,170.76,326.16,41,0,24.66,10.26,24.57,18.16,36.16,7.43,584.96,416.83
2025-02-12T18:35:00Z,-1.99,0,486.71,111.23,512,538.83,632.61,151.64,124.65,464.8,159.04,287.61,40.8,0,24.58,10.06,24.57,18.21,36.13,7.45,582.24,923.5
2025-02-12T18:40:00Z,-2.14,0,552.78,112.7,508,536.14,636.64,150.97,113.72,449,112.68,249.06,40.6,0,28.15,10.23,24.38,18.12,36.35,7.42,646.39,8413.18
2025-02-12T18:45:00Z,-1.92,0,690.19,113.12,511,539.11,636.27,151.98,135.8,428.5,115.88,210.5,40.4,0,35.93,10.27,24.52,18.22,36.33,7.47,740.81,17500
2025-02-12T18:50:00Z,-1.92,0,722.07,112.84,510,569.89,636.55,151.08,156.34,371.21,80.43,171.95,40.2,0,37.27,10.24,24.47,19.25,36.34,7.42,795.5,17500
2025-02-12T18:55:00Z,-1.9,0,711.29,107.93,514,583.09,640.97,151.93,156.01,425.92,35.21,133.4,40,0,37.91,9.99,24.66,19.69,36.6,7.47,803.73,14500.44
2025-02-12T19:00:00Z,-2.38,0,689.23,104.93,513,577.43,658.24,152.38,150.05,465.45,27.27,94.84,39.8,0,36.65,9.8,24.62,19.5,37.86,7.49,794.86,17500
2025-02-12T19:05:00Z,-1.86,0,650.64,105.02,511,590.28,688.79,151.81,136.85,465.48,35.14,83.74,39.52,0,34.65,9.81,24.52,19.93,40.06,7.46,773.84,14500.44
2025-02-12T19:10:00Z,-1.86,0,618.01,104.75,510,571.99,739.5,151.08,129.39,491.74,16.69,72.64,39.23,0,32.93,9.77,24.47,19.32,43.67,7.42,761.63,416.44
2025-02-12T19:15:00Z,-2.37,0,606.92,104.72,514,563.91,751.14,152.58,121.42,534.37,11.72,61.55,38.95,0,32.07,9.77,24.66,19.05,44.47,7.5,748.03,413.87
2025-02-12T19:20:00Z,-1.83,0,534.6,104.81,514,516.46,753.13,152.32,148.16,534.81,10.03,50.45,38.67,0,28.56,9.79,24.66,17.46,44.57,7.49,707.52,418.44
2025-02-12T19:25:00Z,-2.21,0,590.22,112.55,510,468.16,753.81,151.31,100.73,524.93,6.32,39.35,38.38,0,31.36,10.19,24.47,15.84,44.6,7.44,774.51,413.22
2025-02-12T19:30:00Z,-2.11,0,576.19,118,513,468.49,780.65,153.98,65.95,540.11,3.95,28.25,38.1,0,30.65,10.53,24.62,15.85,46.37,7.57,777.03,425.9
2025-02-12T19:35:00Z,-2.18,0,603.1,117.41,514,421.76,780.39,151.74,48.38,543,2.33,23.65,37.97,0,32.2,10.49,24.66,14.29,46.33,7.46,813.66,411.36
2025-02-12T19:40:00Z,-2.12,0,602.51,113.87,515,420.74,782.12,150.53,41.87,561.82,0.7,19.05,37.83,0,31.48,10.31,24.71,14.25,46.43,7.4,807.08,443.9
2025-02-12T19:45:00Z,-2.17,0,666.52,110.62,515,417.77,781.31,153.15,33.58,582.42,0.13,14.45,37.7,0,35.44,10.15,24.71,14.15,46.36,7.53,855.86,434.1
2025-02-12T19:50:00Z,-2,0,639.71,109.94,510,418.79,781.74,150.23,57.24,602.93,0.02,9.85,37.57,0,34.08,10.08,24.47,14.19,46.43,7.38,820.16,429.65
2025-02-12T19:55:00Z,-2.47,0,650.96,109.62,511,419.07,782.27,150.84,27.3,612.24,0.02,5.24,37.43,0,35.33,10.04,24.52,14.2,46.44,7.41,842.79,424.17
2025-02-12T20:00:00Z,-11.46,0,639.29,109.73,510,417.83,785.46,149.75,24.3,633.85,0.01,0.64,37.3,0,34.78,10.06,24.47,14.16,46.65,7.36,832.91,379.98
2025-02-12T20:05:00Z,-22.49,0,617.3,66.67,514,419.77,788.65,151.55,4.21,658.85,0.01,0.54,37.37,0,33.47,7.66,24.66,14.22,46.82,7.45,820.3,361.74
2025-02-12T20:10:00Z,-34.4,0,648.16,-0.25,509,397.33,787.75,149.26,0.12,685.52,0.01,0.43,37.43,0,35.25,0.01,24.42,13.47,46.8,7.33,827.15,323.33
2025-02-12T20:15:00Z,-26.06,0,613.2,-0.25,511,398.23,789.79,152.3,0.16,727.71,0.01,0.32,37.5,0,33.74,0.01,24.52,13.5,46.91,7.48,780.4,300.01
2025-02-12T20:20:00Z,-26.26,0,611.76,-0.25,514,398.23,739.51,152.99,5.45,762.86,0.01,0.21,37.57,0,33.63,0.01,24.66,13.5,43.58,7.52,762.16,300.01
2025-02-12T20:25:00Z,-50.33,0,623.79,-0.25,509,397.41,714.86,150.91,6.12,789.36,0.01,0.11,37.63,0,34.26,0.01,24.42,13.48,41.95,7.42,770.24,193.9
2025-02-12T20:30:00Z,-9.89,0,608.59,0.05,513,398.58,653.92,153.09,7.76,823.9,0,0,37.7,0,33.45,0.01,24.62,13.51,38.17,7.52,728.5,188.84
2025-02-12T20:35:00Z,-9.67,0,571.5,0.05,514,398.4,650.29,152.21,3.12,879.3,0,0,37.58,0,31.45,0.01,24.66,13.51,37.96,7.48,684.82,190.43
2025-02-12T20:40:00Z,-1.71,0,526.52,0.05,489,399.84,628.41,151.87,5.18,919.53,0,0,37.47,0,28.97,0.01,23.46,13.56,36.61,7.46,639.41,191.43
2025-02-12T20:45:00Z,-26.42,0,556.95,0.05,465,397.29,587.25,150.56,0.58,934.22,0,0,37.35,0,30.56,0.01,22.31,13.47,34.11,7.4,663.23,169.07
2025-02-12T20:50:00Z,-9.93,0,543.53,0.05,465,397.74,584.28,152.06,0.16,921.52,0,0,37.23,0,29.72,0.01,22.31,13.49,33.9,7.47,652.01,164.48
2025-02-12T20:55:00Z,-3.63,0,548.2,0.05,468,397.74,575.75,152.79,0.53,901.09,0,0,37.12,0,29.94,0.01,22.46,13.49,33.32,7.51,658.7,180.87
2025-02-12T21:00:00Z,-3.39,0,527.83,0.01,458,378.3,551.62,150.97,0.09,1003.98,0,0,37,0,28.79,0,21.98,12.82,31.6,7.42,612.03,148.12
